# Generated 2020-12-08 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-12-08, "AgentTesla exe opendir", "http://sparepartiran.com/XC/j0cBNvOolccjrJ2.exe", 15a3d96eb1046b1d85389f4330f10e35, 7696d62e84cc5ebb2cf6916833ca121535d96c80, 79b389a2c5008f4d1be19062d8b736a654600dc57566a8e24c66e818f65d3d36, 12288:7jebxWklNG09SNvBDmCZdzI6emXAmNAzV8S9V21neC:e9WUN0D9ZdlQTz0neC,"899426.bin.TMP", Windows executable (MZ), 489984 bytes, nh:15691170516f1380261ab0e26568be68, mh:34b7bb5a658ed3d79e32ccb5ff2854e9
2020-12-08, "AgentTesla exe opendir", "http://sparepartiran.com/XC/TonyBro.exe", 40220db3964b9248c03e874d8ce922cc, 7ea32591c9e568a9cf485747af8a2458ee1d3bab, 4fc33aa81e0b49bc4bbeafb2d0485b238d8cb64d282c1f474dab1627a77559a5, 3072:CVQwcnN0vEy2nyDnrNCkUXduKadcDOsqJkk21lc9do439cN64pKE3wLY3C+YDHOj:CQ+DnpUbUcfkiLN64pB0DpO,"899425.bin.TMP", Windows executable (MZ), 220672 bytes, nh:8129f0716f0c36a178241f6b55cb3272, mh:19a474c0e7d6b4f03baa491bb498343e
2020-12-08, "AgentTesla exe opendir", "http://sparepartiran.com/XC/xVQbZvDJMhzHnlg.exe", 9333049b34113f572f93d416c63f1b36, 1cf32e3dcdaf156e51dde12b32d0158bf132bd49, 1c1ebb6aaba42418e1648ae40d734171414aebb324dcf2a8d2a413f275d6e5b8, 12288:FjenHjYNY3gxZKPjnkj5xBehDgyABbilOIRYUd3JnO0l5pOUiU:QnHjP725ze+RBbLrUd5Dxj9,"899427.bin.TMP", Windows executable (MZ), 523264 bytes, nh:f0093eb992b78ca7a51a0053381c7953, mh:330fbcb70ace0da57adc8314fede36b1
2020-12-08, "AgentTesla exe", "http://medicelcoolers.cn/googlechrome_3843.exe", 24e7412fe446320c58f21d4b4ab8c98c, 5085c54944a8b3577aaa3962bba0378580c398ab, 165dd44f1f2c93862bd2c1bfdcc929d96b14a996bd08a7552f18be5e2e1f98aa, 12288:Vje0u0vtPlOzPFfDVqE9AiMY6XarDnT9T7uVMSM:A0p1lOJVqE2iM72nd/S,"898668.bin.TMP", Windows executable (MZ), 520192 bytes, nh:b9f29b10a1ad0ada7b05afcabd1dcee3, mh:0d9c9f1653fa688253d40ebd1cab3b94
2020-12-08, "AgentTesla exe", "http://mokiastrade.com/seal/oat.exe", 3c9f99f80db4eda2078a8564afe7185f, a4361b993d61c37e58c6552ea59b4634ddc8cda3, 6e1a17d620bdeba7661494a769ebc1fb0fad89fbc72c5c07434f41ae3253322b, 384:+kY3N2Tsgj8RHc3s2A96YQ+vbGzVPTT240frwXkNBvVPgSWOmWkVDgf2h:fQa7J3jMDBvbmPTMwXkNBvxgiSUf2h,"899403.bin.TMP", Windows executable (MZ), 31240 bytes, nh:e648a4c54a0f0c9d808a2a7a8317da08, mh:f0a71bc110cbc89be5e1a2b90f6728a8
2020-12-08, "AgentTesla exe", "http://runningcrewteam.com/Docx/ok/McgjQSIvvkl7ZY4.exe", ab95033133d0e0b8fe294a0fdadfa3b5, 8133e2029314a0d49f70a90a758aee9c0a49eac9, 3be787bec6c661048c534c126761c2be937e70cb5ce8f1922cca5f4f22106b54, 12288:hfiejeHzlJMu9+7UMGYsvudhSQugc8w98eBkxGkUDrV8A:hUHzlDw7DcufDw9JJkorn,"898295.bin.TMP", Windows executable (MZ), 647680 bytes, nh:489e6d8fefc42cccf225f475285a4bc7, mh:fd389bba6eb1cc8ab23908276c53894c
2020-12-08, "AgentTesla exe", "http://runningcrewteam.com/Docx/zi/uNuFJEE0x7Ro5A2.exe", 20c1434ad0e3efd087dbd4088b11fee1, 646bc9874b29b99ad2479229050f6e0948659e2c, 0e7faca21872dcc89d08e434bc653e24642dc8a6533db6255a2678fbcdba3f8b, 12288:HDUiejewtDtJdOyBRwUHREJCgioCHmLfp8+Zokn/AhwPj:HDdwtDtuyBRvHQCGLh8bk/tL,"898469.bin.TMP", Windows executable (MZ), 646144 bytes, nh:e5f558068bf36c4b1f5f1f9675361ef0, mh:1dff9c7b287a00627de8c087c08e7a54
2020-12-08, "APT DRDO India", "http://defencedrod.in/hgksdhgioh/sta", 51564916892aac597a48154f8fe01e5e, 06ced5c2a9c2da5036030621e7abdabc4c39c3b1, 84a54e5c792f3fc8fe1edc7a72ae43d0bfeaf1535202af57870e929fdfa8b40b, 48:2BP5P3ZzzSZkG9xaWagHYc+6/h0OTKgdNrL4oO1FGW+agnoajkgJFhTmgJFFL67b:mxPNWZkGbX159h0OTKgdNPcF9RgNjRpi,"898142.bin.TMP", Best guess: Sourcecode (Function), 2610 bytes, -, -
2020-12-08, "APT DRDO India", "http://defencedrod.in/hgksdhgioh/winup.dll", 455ca106a5f9431e8ed03f66408cda8d, d634d8f55e5a750a2b6e0c47ced5803a5964adf4, 981363a91d6118c450f063bea6ba0ea0e3855b121ba285baa311702d76375d9d, 98304:+oVZwgw1KV3J8wIKNZxs0B2VyDuY+AbJKi:+oVZwgw1K9J8HKLoVaKi,"898145.bin.TMP", Windows executable (MZ), 6206464 bytes, nh:5d3f4dfc208f9090348683958da3f91d, -
2020-12-08, "APT DRDO India", "http://defencedrod.in/hgksdhgioh/xpn.ps1", 3c42c5c96e9fdadfc3d495bdf9ee8050, 70069a3323a7d6237079b7dfd534f8d22b801d91, 79f95727e251031c1a115301ebc5b983efa60ca08ef0b307b23505b3bfbfaf3a, 12:ApBHv+LgyaICcQPKC2325QlMZgjosfmkJuJPgDX+qy3UMfA/6Tf:2BP+LAcQPKC233UslJuJsOqyEMYef,"898141.bin.TMP", Best guess: Sourcecode (Function), 461 bytes, -, -
