# Generated 2020-06-12 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-06-12, "DDoS Bot elf mirai", "http://96.30.199.228/bins/arm5", 87fd4321d26b5aa4a58839abcb5e1dc9, 45fbb25815b5c14cd93fa5d4acfae1e2b4c3841f, bc8b6aef8288d1223ee25998a95af79c07a874db678531dbd00a4b5b5b3afb99, 768:rlTW0NXtgh0JweZz4aI44/FaNGtHeCBf03Un1:r519HJjZHoVHeCBT,"388624.bin.TMP", Linux executable (ELF), 27100 bytes, -, -
2020-06-12, "DDoS Bot elf mirai", "http://96.30.199.228/bins/mips", 12248e18270633a987a205451a572700, 163336509fb703e5b9ea8a2dd3131c366287fba3, 77f9d9ff1b5d985884ee7028d940d82b805d6f23ec471033e0abd52fdb3d11f1, 768:JzwA7sCR0JvPVvFB3Pd5XVR/buv1g58JgGlzDpUYsck:J0A7sCaJvtvFNTXn/is0VqYRk,"388625.bin.TMP", Linux executable (ELF), 24760 bytes, -, -
2020-06-12, "DDoS Bot elf mirai", "http://96.30.199.228/bins/mpsl", e850ea106a0c8d9a4ca07d323b8db6e3, 468cbcd78f435def1a1cf7249b6413bbf9924003, 9c95a70a6db6dd7f839b097f6dc6335f38dee627fd21515807d4d2cc88dcf52a, 768:60r6fTWC/afFv+H8RWZT6GdEelZjyfLsI/Bk2aAVciaWMys:6A6bWQcv+H8RW9vZSfLsI5k2a1J,"388626.bin.TMP", Linux executable (ELF), 33712 bytes, -, -
2020-06-12, "DDoS Bot elf mirai", "http://96.30.199.228/bins/x86", d767d26f600dbdd2a5d675b8d703bdce, 250db8d497688c22d6434ea78f82026a9cdbc308, 4ff923e0aedb7543cf704992034cd07ee7dc5d74d0f349273d540d19e833119e, 768:vqNlaeAOL0QKgmoejAZyJSrEWLd9SHIYZnQ+F6yQnbcuyD7Uiyq+:vAaeR0QecyJCEWB9EIYZx6yQnouy8Zq+,"388627.bin.TMP", Linux executable (ELF), 31004 bytes, -, -
2020-06-12, "ddos elf mirai", "http://198.211.102.74//mips", ccfd8dde6625780373c66fe578eb656b, 3acf6efcf4cfdc2107adc1eea94becae1fd39dca, 810678ae30974beaf4383db8f8f465f1450183267cd14b6db7175939427a8b13, 3072:JW6BK9tS1aRG4dKP6h//CKH+mrThPaLEne7rNb:c64i6XC5mrThPaLEne7rNb,"388630.bin.TMP", Linux executable (ELF), 155429 bytes, -, -
2020-06-12, "ddos elf mirai", "http://198.211.102.74//mipsel", 3b76c54e02c170ce3f73dbc615f4b386, af78c6b29f41b7861c376573acba91976981fc0e, cd3c33f8c893a7a74a428581bd0eafae752347e1d3b3cc8b7fffe1954eba91d2, 3072:dctc9p13lnLU2PiXYqyCcDVyMVGuouTmrThPaLEne7rNb:d9XlnLU2PiIqyZDVRDouTmrThPaLEneN,"388631.bin.TMP", Linux executable (ELF), 155477 bytes, -, -
2020-06-12, "ddos elf mirai", "http://198.211.102.74//x86", 55bfee5ac8e7522651f34f3ba0b08294, c24ed244d5ad1960102ed5a010a50869f9841407, d57da7dfd965d9ac44ba5746090c2427b3992f31f15d290a02511a01096381a8, 3072:kiry859a2ADJf9wHYqbgFFo8+HeAK+T1bm7FnVqfJXoebNb:T9a2aLqkrMFBm7FnVqfJXoebNb,"388629.bin.TMP", Linux executable (ELF), 116504 bytes, -, -
2020-06-12, "ddos elf mirai", "http://45.95.168.207/bins/c0r0n4x.arm5", b2698a8d31ee4494e86c3b4b312edb96, 67f9d41f7ef1791deeb5b01114e14b22b5d6aa84, 5a0925099260abe404fe2b509a02218dba16d794513e838a36ac2ca864737832, 384:6SwZfBW+Ggi3r5ZBeA4D8fExHXCQsM22JXkIRufWEw5/vX/l4Lm8WmdGU5E//z:1wZpgr5zerD8fGXCjM9+QgWx5/ft4LcF,"388632.bin.TMP", Linux executable (ELF), 21832 bytes, -, -
2020-06-12, "ddos elf mirai", "http://45.95.168.207/bins/c0r0n4x.mips", 2608957ee120a111d98cac5e1c231546, 1cd98f5ed6408db38e0614374938fb1144d4b187, 35fc0fdcfc201687742b0ae20db3505a67bff78d3e89608ec3403fb74acaba5b, 768:wgBmeJ0k9HNVhjRNtvUy6HZJgGlzDpUYsj:wgBik9HNVhjRNRUysVqYY,"388633.bin.TMP", Linux executable (ELF), 25968 bytes, -, -
2020-06-12, "ddos elf mirai", "http://45.95.168.207/bins/c0r0n4x.mpsl", bb3fca29bd5e4b26c8fed8ec997404a5, a9ddb0a7aa19dd08de62d3f2b2f6494deb2a47eb, 425ce1dad043f90858f95683f186e5dbd20c36f6dab415ff2a445145f3c7c6c2, 384:YqjQb+w72R3cjMaRzI0o/DGri026tQKcD9Uhap5vUs+NP6ZajW4BPZRWGVCzhMhC:zMfCuj1RtaD4i026VuRPvCN4jWPXWMad,"388634.bin.TMP", Linux executable (ELF), 27048 bytes, -, -
2020-06-12, "ddos elf mirai", "http://45.95.168.207/bins/c0r0n4x.spc", 61472153c1298f4deeedf93507d7f644, 182b8faeaf00dd05898de687d250580df84a0455, 2340223f26f952c432aff565a295682beb9eedc037c8b786084c265d0051a172, 1536:RnOkiHp1OkFRFdSZTk9+2kl+ySFUx+D9qcW+:NNxEZqBAD9NR,"388492.bin.TMP", Linux executable (ELF), 66388 bytes, -, -
2020-06-12, "ddos elf mirai", "http://45.95.168.207/bins/c0r0n4x.x86", a482998fac86e3f92ca137f494bfc6ba, 1e28c15017c182497f015e4276dbf533fa676967, 7e3e014d538747d0ac5973318c39ca4146ceeb3dc615b52848ffaf38833f3752, 384:MB7LalTr/lS3rOVT6rJoA/0np7NYLPr/oIZeySzi4uY1XiBNpld/pciu5uwYuni+:27m2bOVWNj/0njYLzPSzWH38uwYugI2i,"388635.bin.TMP", Linux executable (ELF), 24484 bytes, -, -
2020-06-12, "ddos elf mirai", "http://94.102.63.52/33bi/Ares.nios2", cd31c48634dd23d46bd32445e2ad7701, ef3235d8907633c4a0640f858cd16f63d8e64712, 91666b871170081fe45a5d42b10cc03b328381ae1ed12feac5eef16894895e86, 6144:Hu3oK0A6ZqGzuv6JVvBhL/heK0npuRy0lIVWXwneAsuvmSbDgq6TFnK0IEukuN1/:eoZJVo4uQuFx6TITMpbgr,"388640.bin.TMP", Linux executable (ELF), 463876 bytes, -, -
2020-06-12, "ddos elf mirai", "http://isupreme.ir/cron", 8e2947cf3a477dd77234ae1c2b316c66, 8fb8e1b25e4f3ffa0f8233e3876104e2e859e47a, 191b41a0dbaf72d21df204740bde780230151e64a79266c4aab0bfb4425cfbe8, 3072:asWjRri2GGup+R5hbMqR6pT5O6XM87EV+HIs:asgRrHGtMR5hoqRKT5O6XM87EV+HIs,"388452.bin.TMP", Linux executable (ELF), 102886 bytes, -, -
