# Generated 2020-06-18 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-06-18, "_2020-06-18_Trickbot_opendir_1012a01938abgs.exe.bin", -, 84052a5c71feb08343b5ae58e191ff8c, 394fdba779fe8dff0b233f57f18eeb8f7c972eab, 201ffea657eee9ef0d56323fd3ff584519c51f67b1057786751154b3bed752af, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/5:gIWQsoCaJr/Kjo8jD8EP2h,"_2020-06-18_Trickbot_opendir_1012a01938abgs.exe.bin", Windows executable (MZ), 337036 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1013a01938abgs.exe.bin", -, 5a265f7c48efbeb9809b3c1106f8eca0, 18ca6505f74d90e8ac19470b5dd64da0cc6c0a6d, 2c4a0e1c8f43909702d8d3ba3a1f84ecb4779f6abefb02252678344a22fb203e, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/7:gIWQsoCaJr/Kjo8jD8EP2D,"_2020-06-18_Trickbot_opendir_1013a01938abgs.exe.bin", Windows executable (MZ), 336903 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1014a01938abgs.exe.bin", -, 4e7206f9b47f1670380f186d8051290c, 569fa85c1baada160460c88320c6ec14db3eec04, 263fff41cbdb899f1d9212a7b1efc14534a9f0c754739a048bd4eb082f1ebef7, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/E:gIWQsoCaJr/Kjo8jD8EP2c,"_2020-06-18_Trickbot_opendir_1014a01938abgs.exe.bin", Windows executable (MZ), 337099 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1015a01938abgs.exe.bin", -, 8be1942b0d41d22c03ac15197a06a4e5, 8b356de2b098b1b3d8499198d3969371cc052ddf, 53caf0aaac398e29d0b1adfa1adbc5058a2c527c567d39de7ff200ddec16b066, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/R:gIWQsoCaJr/Kjo8jD8EP2Z,"_2020-06-18_Trickbot_opendir_1015a01938abgs.exe.bin", Windows executable (MZ), 337038 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1017a01938abgs.exe.bin", -, 6b19cf30535cc3909744a2972df6e5e0, bdac3d243c3629f0c3498259fbaeb68c14579377, dd5b8db55caa3975629535b44bfeaae0ab1f4c6fcff6b0f81aeacd426b378bec, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/R:gIWQsoCaJr/Kjo8jD8EP25,"_2020-06-18_Trickbot_opendir_1017a01938abgs.exe.bin", Windows executable (MZ), 337091 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1018a01938abgs.exe.bin", -, fd5cba65cf3d99b1a5af799a7ac9761d, 3cc5b40e4a76cfa65c1811eb719e348d6aba4e46, 6725220f8ca216a97b7cae6e64758663d7131f8848abaa6ec8fe3863f2fc47a9, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/X:gIWQsoCaJr/Kjo8jD8EP2f,"_2020-06-18_Trickbot_opendir_1018a01938abgs.exe.bin", Windows executable (MZ), 336902 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_101a01938abgs.exe.bin", -, 19c1db9a0776eaca808dd52f53a5da04, b1229faef988a755ecf3f9abdac9fe18a7c4ff09, 3c39f550072560175a24eb591935e9c3ab9ba6b9fb8d274e7b5b06fb42404e1b, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/C:gIWQsoCaJr/Kjo8jD8EP2K,"_2020-06-18_Trickbot_opendir_101a01938abgs.exe.bin", Windows executable (MZ), 337157 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1020a01938abgs.exe.bin", -, ec3caaf8bc2b312132f4d54efb6a922f, 8244d4a3290b15aa92ad6ffe899cf56808852de3, 7540bba462ccbb172155329c9f2af7471720a171ff12004a703aec512df8b767, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/T:gIWQsoCaJr/Kjo8jD8EP2L,"_2020-06-18_Trickbot_opendir_1020a01938abgs.exe.bin", Windows executable (MZ), 336948 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1021a01938abgs.exe.bin", -, 493e7c9272885893f7314b1cfea5a536, 39a73d3763e86ae8eac6b5b00f990e5a0dc6d3ab, ea86d57378da2af0dfb51ec2c092851cf731997ce979f829f2b1fb865be17fe2, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/h:gIWQsoCaJr/Kjo8jD8EP2J,"_2020-06-18_Trickbot_opendir_1021a01938abgs.exe.bin", Windows executable (MZ), 337029 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1022a01938abgs.exe.bin", -, a486ea332882a7e23e7103873eded8f0, 3fc691c5713497a682b1c68be91b60f9a287a605, b589a716cb1ff688e94ed1329989327b65a76280e14fb211302d94b8abde5be3, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/u:gIWQsoCaJr/Kjo8jD8EP2G,"_2020-06-18_Trickbot_opendir_1022a01938abgs.exe.bin", Windows executable (MZ), 337387 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1023a01938abgs.exe.bin", -, 03ce6883c5e4965d7490866a36b72313, 50c370f0c6ffeca099264fee7a89f290395adb18, 3d4f862305a69dfcdc2cc7bf389bafde7407938d5afa29864507f3235befa167, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/5:gIWQsoCaJr/Kjo8jD8EP2B,"_2020-06-18_Trickbot_opendir_1023a01938abgs.exe.bin", Windows executable (MZ), 337214 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1024a01938abgs.exe.bin", -, 4d9a24a1919dcf14d986be04327c5d24, 2607e97296563b278fdf0e5eb457c058b7c82719, 48f824af2d5960660373b134f06edad95e45c8033c711c7c4885692fbbd7b3e8, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/R:gIWQsoCaJr/Kjo8jD8EP2J,"_2020-06-18_Trickbot_opendir_1024a01938abgs.exe.bin", Windows executable (MZ), 337380 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1025a01938abgs.exe.bin", -, 47f0b827ed54886009733ec0870c2f05, 89572a894b23e21f31e0f478c462635ca38cc045, b2aac12605ee641042ce000ba61d231244f1fe72c8e11ac691788e48b490a005, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/O:gIWQsoCaJr/Kjo8jD8EP22,"_2020-06-18_Trickbot_opendir_1025a01938abgs.exe.bin", Windows executable (MZ), 337284 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1026a01938abgs.exe.bin", -, 47e3dad94a9ede2b539ce392ebf08a1a, 44fa444a99ed727300a9d4642e778ea3a7ab4d5d, 34e511cc0a400da642b17ba8aaf75602edf168ef98fdba5b4e3e3acf79ee5f56, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/r:gIWQsoCaJr/Kjo8jD8EP2T,"_2020-06-18_Trickbot_opendir_1026a01938abgs.exe.bin", Windows executable (MZ), 336909 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1027a01938abgs.exe.bin", -, e1cf76620068a2618c0db1584d38a305, 269d373571d5c11e61e14e411f2e438befd1b047, fdca06a2cf1f4933b68adb8ad9d7ef3bc033e3b93bb192f95d768c227e15866c, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/o:gIWQsoCaJr/Kjo8jD8EP2Q,"_2020-06-18_Trickbot_opendir_1027a01938abgs.exe.bin", Windows executable (MZ), 337081 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1028a01938abgs.exe.bin", -, 58c576c317f1d15264389cd628add5a5, b1160b1bf464080f3cf129260bdb14655920c937, 333c2a946f726fd47c099a4f5e4146f3e30bc67334d33645952fc32e9ddf86be, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/n:gIWQsoCaJr/Kjo8jD8EP2/,"_2020-06-18_Trickbot_opendir_1028a01938abgs.exe.bin", Windows executable (MZ), 337261 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1029a01938abgs.exe.bin", -, ff55cf4f4f08d14c04f3a7e2a1e9f97c, 902192c63531dc8e91857c1ceac4412fcfcc131d, 8269aa9732decb4e394f97e78c39b217425c058f777f4502891df4f7f6ca39e1, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/P:gIWQsoCaJr/Kjo8jD8EP2n,"_2020-06-18_Trickbot_opendir_1029a01938abgs.exe.bin", Windows executable (MZ), 337116 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_102a01938abgs.exe.bin", -, a6d8fd65a00bb14193eb74b3caf659ed, 52defbb65372aba7de4b21ddeda085528a3d5ab7, 6f4d380b6f7bca541f150ed612d1e5738ed009a0d500c5ab535c7bc65ba2e3ac, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/c:gIWQsoCaJr/Kjo8jD8EP2E,"_2020-06-18_Trickbot_opendir_102a01938abgs.exe.bin", Windows executable (MZ), 337341 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1031a01938abgs.exe.bin", -, eb9f37ebdfdd02152953d89517385cf3, 92495e370d485d09955593f20f899ee758112f29, 24b8ce029c2863fa4b30fb45ed646fd66a604eb24cd6f4d459959e6d2561f5ac, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/N:gIWQsoCaJr/Kjo8jD8EP21,"_2020-06-18_Trickbot_opendir_1031a01938abgs.exe.bin", Windows executable (MZ), 337259 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1032a01938abgs.exe.bin", -, b5c745e9440198c51b817367315df282, e0ba4979b79ff1b03308936cfab2f254a05f2123, 820fe790c1e649f354432e82cc3971cfe3eeafc15b35e63f11e70086300fe520, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/y:gIWQsoCaJr/Kjo8jD8EP2K,"_2020-06-18_Trickbot_opendir_1032a01938abgs.exe.bin", Windows executable (MZ), 337358 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1033a01938abgs.exe.bin", -, 11127a8e5fc2ef21d418769fdb4a8ea3, ab44cbd433cc3883560134fa035961f09105c744, b4a1d7931550a0e61f3915683f9e9a2302b8b99e5250ec345ed1dd439a231349, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/P:gIWQsoCaJr/Kjo8jD8EP23,"_2020-06-18_Trickbot_opendir_1033a01938abgs.exe.bin", Windows executable (MZ), 336928 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1034a01938abgs.exe.bin", -, d28875babcdc79f0524798baaffad649, a69c185f6655a4d16e9e43ac1898515e4c7cfbbb, 80fd1fbe34d63a9b46bcabb33c08f17cd3c63f7b84009262fb63199a307f41f9, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/a:gIWQsoCaJr/Kjo8jD8EP2C,"_2020-06-18_Trickbot_opendir_1034a01938abgs.exe.bin", Windows executable (MZ), 336941 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1037a01938abgs.exe.bin", -, 8d9e9c84185732cb3863bfb917435e99, e561d9963f5652cda888de4a2fa3a0b8795e218b, 5f965ef922b467171d5e0e36d0ea038fcf28281430955d0c790709fadb33dd55, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/0:gIWQsoCaJr/Kjo8jD8EP2s,"_2020-06-18_Trickbot_opendir_1037a01938abgs.exe.bin", Windows executable (MZ), 337166 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1038a01938abgs.exe.bin", -, 518f77ec993ce9df84d3516751c61ca6, de3f49dcaa9df1b30a7bec1fb5a56ed92587d1a0, b6cc5c1812f2321d1f6f89b5a7c721a6fec183027f47c83f7a0ab030d07395ec, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/n:gIWQsoCaJr/Kjo8jD8EP2f,"_2020-06-18_Trickbot_opendir_1038a01938abgs.exe.bin", Windows executable (MZ), 337043 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1039a01938abgs.exe.bin", -, b6307afda881686bb29dc70bcd1f6344, 15f17ec905513f0e5f3a5182ac5c066d93b81d64, 7c954aa2ac75164507d0730190e275d7be1f2da9f0570779b58940c040287c77, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/h:gIWQsoCaJr/Kjo8jD8EP2p,"_2020-06-18_Trickbot_opendir_1039a01938abgs.exe.bin", Windows executable (MZ), 337080 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_103a01938abgs.exe.bin", -, dbbcab9bbbda7a0de13475ff161d4e10, 2fa4b34a75c757fd63014e60db953a4adc576d06, eb399e05535f0161d88b60179ab8b74c9cccf56e9b989ba13878617a79d9baa7, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/q:gIWQsoCaJr/Kjo8jD8EP2y,"_2020-06-18_Trickbot_opendir_103a01938abgs.exe.bin", Windows executable (MZ), 337214 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1040a01938abgs.exe.bin", -, b4854e3ae2d7b3ec1d00846f28ce966d, c7dde83b5a41becb97e74c0df1111a22a011231a, 49eb2279e7a2a7e999b0a6438b7715a4f2c4f1bc46db3dad04d470dcda2ba177, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/k:gIWQsoCaJr/Kjo8jD8EP2M,"_2020-06-18_Trickbot_opendir_1040a01938abgs.exe.bin", Windows executable (MZ), 336922 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1041a01938abgs.exe.bin", -, 27cc5ca0476fc8a0609e3897280ded35, e53a9bce092b49c5b18e209f5ce9f7bea3cee35f, c0a2360c6bba5a30d59cef6fe4a9df276ec08c9b9631338121b17c81edb1376d, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/7:gIWQsoCaJr/Kjo8jD8EP2D,"_2020-06-18_Trickbot_opendir_1041a01938abgs.exe.bin", Windows executable (MZ), 337249 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1042a01938abgs.exe.bin", -, 367e66df7ad488c7774bb571c89be1cf, 8880878594aa71739e573dc4bc1ff5ad9428ea64, b7eec4228fbc1d2b90cc8428acd353fa8e917934a442afbc171b51c06aed1fe0, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/b:gIWQsoCaJr/Kjo8jD8EP2T,"_2020-06-18_Trickbot_opendir_1042a01938abgs.exe.bin", Windows executable (MZ), 337097 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1044a01938abgs.exe.bin", -, 60eea4b1df3ea1cc3d09859c757f7c72, dd506b2e29ebfc3e7c4c1fc1af466e5a5924a6aa, ef39bb575d2c11d8bbe80d850fb317e2204e778a03edce0369f6bfe9a7192b18, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/W:gIWQsoCaJr/Kjo8jD8EP2O,"_2020-06-18_Trickbot_opendir_1044a01938abgs.exe.bin", Windows executable (MZ), 337169 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1045a01938abgs.exe.bin", -, 42631b2db938630281497b5b82ccbb7f, c7b4930ed7d8e91606b1615e7afae638fa2f1c05, 839482f209e5f04757977e2ffdd422ca70b4a60fc865f7934655fc7cc1cee780, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/v:gIWQsoCaJr/Kjo8jD8EP2X,"_2020-06-18_Trickbot_opendir_1045a01938abgs.exe.bin", Windows executable (MZ), 337158 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_1046a01938abgs.exe.bin", -, b25d5ac1719ee01c272e4dca30ff9a0a, 79b32de8c5c7abbae9cf920701d168e2debfa856, 0d5cb5999a07778a2986bff6bdac5356fc799b1a2c129911ce8f37a16222b8cc, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/7:gIWQsoCaJr/Kjo8jD8EP2D,"_2020-06-18_Trickbot_opendir_1046a01938abgs.exe.bin", Windows executable (MZ), 336995 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
2020-06-18, "_2020-06-18_Trickbot_opendir_104a01938abgs.exe.bin", -, 07fc72006d7fa787fda0c3b84ad8f213, 7b49e187d203bf0599748d7b703cdd91011b3010, a0efafec29b7867f56c8a531c05ae54ea195cfc98b536a22e239ea9f83e4451f, 6144:gIWQeCCxoCa4EzEuP3K95X0H2kOU3vkjD8m3BZbyqP2X/l:gIWQsoCaJr/Kjo8jD8EP2t,"_2020-06-18_Trickbot_opendir_104a01938abgs.exe.bin", Windows executable (MZ), 337224 bytes, rh:6a5e5d8750a2e78f34698f20c16a2619, mh:84ad0d9d2749f626cdbba75c4536f093
