# Generated 2020-06-20 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-06-19, "AgentTesla exe", "https://strahovka-osago.com:443/coer/50875410.jpg", 7356b0abc6609ea7b05cd44e2e1d7e2e, 5dd19c3da1bae973b1da5877a8a921d6c2911141, a5541cbb1b8db6d7f1cbd79a845c5e7059c3ea8e862bec71f800cfd1bbaa025f, 6144:rOa3uLzpo+Mm8gAl988L79cPY086wrEkkt9hKQoPwQ0ONOC+dt4N:r1uLW+Avyc68ETttE0ONOpuN,"398014.bin.TMP", Windows executable (MZ), 445952 bytes, nh:7eb1c696e1695804d05f8d727682c40a, mh:fe9047d82fa0827ba2d8c8d05e279380
2020-06-19, "apk  Cerberus", "https://pandemi-ssyal-dstk.com/pandemi.apk", a895598bb5e7b9fa12a0ad04ef58d494, 40737644ca80aa56e1882a17163f5f7e4994dc1d, 94e0b084b1b23c1a4eecfbe163e23c1f5a28fdb1a584e07a8ffff08acb10d7bf, 49152:twOKu7P1sP3C/0IuIEMYnpn2sZ7osga/CRdsxS6Z9:twOfP1eC/0IuamB2bu/k4Z9,"399171.bin.TMP", PKZipped file (Office .JAR .WAR), 1779177 bytes, -, -
2020-06-19, "AveMariaRAT msi rat", "https://dokivsem.com/lmage/19.msi", 14f60aae0c2d3163646da35969e5618e, 72e2dfa2cf0b1e22541fabccb47af3ba0748c06f, 48c692bdd5d644153ddd025c521fff1690b601b9ebc2514cfad947a91e4af75e, 3072:zEZfzUVbzKY7gMAQ7f1qQ9ZxUEe17zOa87Znk8PyY3IWnxGooqlMYC+d+7WVa:zEZ4d9gMdLXTGFue8PyY3h2YDds,"399046.bin.TMP", Microsoft MSI, 339968 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/armv4l", 5248ed70fe84aaf35054c693ac6bef69, 39b77bb86ae8f5d4e830a6907689e4dd492c52ce, edeaf0a9b731c8f07f7e52a069401b2d44083781d1df847b01b6a19faea78ec8, 3072:6jVlyaL5JCrIpv04sNbstiEiJmP46aQyfPluesNb:yoCJCN4sNb8YmP46aQyfPluesNb,"398947.bin.TMP", Linux executable (ELF), 129899 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/armv5l", e1faa40f743b50416f5d0418d06beb11, fb8f9b2cca1e3e171448bb5eb1889cfc3b507a6f, c5989f9ce5933331c56215d4c6ad57d6f40ffc57bf3fe171dec71bf70578d673, 3072:4jDy/+mh1vtbPIKanbEcUPium7/L7QsvmGugiNb:mOJ1vxfanblYm7/L7QsvmGugiNb,"398943.bin.TMP", Linux executable (ELF), 125009 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/armv6l", 49aa3d72cd85584badc413f0b5351748, 5a1b90ffaa11ca4086794139dc631b583ca2445d, 759939d7bd1370c466f69a48b55536e705e22f5883eca4ed5215d4310047aeee, 3072:Cv/WwsLgaq353qHiCOvhOptqbDQHbe1UkmhxQwoVZUNu:KPLaq351hOptqbL1UkmhxQwoVZUNu,"398958.bin.TMP", Linux executable (ELF), 143020 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/i586", e57a398de0c34146fd7e14eb3120adfe, cfc9f1f48672f653c08d5c1499f199a1ebbdbd6d, a4fe0a4548a4a7241fdd1a6c757fc54853ad312959d65bb0563c55c1a9cbc8ec, 3072:VK1z13U6HzHoXRtmTUhQogMqmmFVcqq0G27ZT:VK7DDeKlogMqmmFVcqq0G27ZT,"398928.bin.TMP", Linux executable (ELF), 100043 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/i686", c6ecb629158be37472a3ae5b9271699b, e45d1bb148fa0431ed3e800c2dbe48a3cfc711c3, a29484336a37a5c7663ad5579440355b8c9d026eb5a117864d97448528eb10d9, 3072:wW8FUmgujld6Mkxm6AJ+4fgFmmFVcqq0G27ZT:wJFv4Lm6AJ+4fgFmmFVcqq0G27ZT,"398934.bin.TMP", Linux executable (ELF), 104139 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/m68k", d5b05b40e0a0ee5122ba225f574f291b, 68d16101d4320a32f3c44c13b53af3e5038a4ed6, a9f779d2e9605438a526e5bff0efa8e14e759a243c73b3bb711823dfb1b7a71d, 3072:Ydg8GXIDvGIk1MG8+mjypvZFcmm/QcuLB126DNb:YuFX0GIk1MHyphymm/QcuLB126DNb,"398950.bin.TMP", Linux executable (ELF), 118091 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/mips", e6277ef4d2e024988439379b982480f4, 5af5d06df059fbc3cf5845dd97328f4086a15e72, ca1a2e572d673b77c92ca8460556756e034853b2f74f06064c92e1307bd8f183, 3072:JW6BK9tS1aRG4dKP6h//CyH+mrThPaLEne7rNb:c64i6XCxmrThPaLEne7rNb,"398941.bin.TMP", Linux executable (ELF), 155429 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/mipsel", 33a3f5d8fb8b015ccec86d26ac0efc60, 96eeb536d154ea50688a3d4587b33058120f44b3, 1db52b410bdf4021c5d3814765b0cdee891f026eefef9cd29bb32f537e4f6818, 3072:dctc9p13lnLU2PiXYqyCcLVyMVGuouTmrThPaLEne7rNb:d9XlnLU2PiIqyZLVRDouTmrThPaLEneN,"398962.bin.TMP", Linux executable (ELF), 155477 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/powerpc", b6cfe86606b0e84d20c80d93d4493d1a, 21243edeef688dc52f4c31d146eaca54c716ccd6, d9e898e95a19c2f5f6008cb24c95ba56405c0cd51aaab730f4b367d0f374d9d3, 3072:pC/4rdZHsXsZwwR9eNSmm/QcuLmH26PNb:pCwrvHwsZwY9eQmm/QcuLmH26PNb,"398955.bin.TMP", Linux executable (ELF), 116787 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/sh4", 32fd0cd7a8665c3b0714ccc4b1aca468, 041d745c8bd70c1646d75d212de04953da4435bf, fac620e637bc79b0456b4c840eacd90967c3728b5e3f17d81a780a5ccba8a97a, 3072:MDVLSItJP+Xsp4JlN3HA2mH1cuEgv26uN/:MDV+ItJH2l3HA2mH1cuEgv26uN/,"398931.bin.TMP", Linux executable (ELF), 112634 bytes, -, -
2020-06-19, "bashlite elf gafgyt", "http://104.244.79.242/sparc", 2b608a18023fe029994e09cf999ba822, 4502012f22d6e3207c80207b3ea28349d84b8cf2, c02814a4d388487436a768f75dc973a4550e28960c7acc66fdd91841c88dafbd, 3072:wsrp9xV+GZTZepNPhj+e3fSqPsa7Cxmm/QMurB12CGNb:SMQplVsnmm/QMurB12CGNb,"398956.bin.TMP", Linux executable (ELF), 129857 bytes, -, -
