# Generated 2021-02-28 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2021-02-26, "elf", "http://192.3.117.247/bins/sora.arm5", a09f6e8ebe1245e9ee137d8cbe6c563b, 45026ce5b567584bf207688638e0ee85dcdf7a05, 034ad5d588ba9290c59c06a09d28ebb55cd962f0ac1a9c36f03d5103b93d183d, 768:9CvtBKwPMbms/jXh8Tw0LfS+lHSgr4Mm8ta+8U7wCVy/rCxHghW1/Kw/tH0e7f+Z:4gwEjXGfMMmsa1vhWr5ZL,"1032191.bin.TMP", Linux executable (ELF), 42216 bytes, -, -
2021-02-26, "elf", "http://192.3.117.247/bins/sora.arm6", 9241c3091d9bed4b5dc48aad33004336, 376709abf1d6daceb40bd6bb317db8d964c13e56, 4aad909401091dc4b41831199f0e14782d442367026f806366b8f089e4bfdebc, 1536:ixn7vF8VV6uteESaeRS1kyAMP1kqqte5cKICiZHSvs+KR:eoVJUFaeYRXPR+HSvs+KR,"1032196.bin.TMP", Linux executable (ELF), 62764 bytes, -, -
2021-02-26, "elf", "http://192.3.117.247/bins/sora.arm7", 28286c3d8cb69e696cbaa7b8961b0049, 5072cc125237add246e7f19e95d395751b922bb2, d6e0d91f375ffa379fc1dbe3b3193aef0b4b09bb53af7f673668d5bed8e6925b, 3072:XF8X/fTIXZlgWs3hc4dHoOsHfnflM/9yOU/umdpV:XF8X/Ers3hc49oRfnNM/99U/umdpV,"1032198.bin.TMP", Linux executable (ELF), 125435 bytes, -, -
2021-02-26, "elf", "http://192.3.117.247/bins/sora.m68k", 9999bc02abae33d37c18d1da2e729754, ec4e98e4dd0d953a7f7e787f42980c1289edb6f9, 6a403a7b52665da19450fe7614f56c16cea2eb0549c56372b2d04d686a083001, 768:GRcPPmh34wlR0GnGQ+NGgFHa4pus8W8vaQ47UwHfXNYZzo85d:Gu3ItTr+Fa4Is8W2MUwHfdYZR,"1032197.bin.TMP", Linux executable (ELF), 49676 bytes, -, -
2021-02-26, "elf", "http://192.3.117.247/bins/sora.mips", df13d0b3cee862103f5704f76f30f2b9, 616fe84289ce78bdd85720f720be38b70519fe8c, 5a664a8df40970f649e38cb5264585352a9db59f0d62b42633007e3f24e14157, 1536:3q4+DqF5Fo3qh90v65tk9wJtaBCo3POJaS6:64Cny90SfkoaBCo3Pcal,"1032200.bin.TMP", Linux executable (ELF), 64612 bytes, -, -
2021-02-26, "elf", "http://192.3.117.247/bins/sora.mpsl", 5c6db94db30332832d108290365ebef3, 5ab26b0d9ddc2e3a39a1e5b1477aa989b151795e, d764fef0cb30707a947f78888ad2eb38935e59ed1d66378ddc4056c56ecbf0ca, 768:QpI6QAH5uhBtiw92wLX3E65BZN6PN4vxi5IBeIerTeL7XB9MZYgsXiKAVRVy:QI6Q7B92wAgZwPIiAxqTs7RGZYg3R,"1032193.bin.TMP", Linux executable (ELF), 65236 bytes, -, -
2021-02-26, "elf", "http://192.3.117.247/bins/sora.ppc", 2cca8f8621a2878e9a73b4ae5a2e3b75, a8ebd730aee97237acad641fc0ea27a664d8e4c0, f29a72c364c6ea5e6835ba1832d7847a0b3584e5abe71af0438c3f7a3ef7d95f, 768:CpemMlSRpH5iBdPf4ppnCkhwJEzjrwqyBGeadqRgI2XjD:CaSd93wJMoH3aegI2TD,"1032195.bin.TMP", Linux executable (ELF), 48192 bytes, -, -
2021-02-26, "elf", "http://192.3.117.247/bins/sora.sh4", adb449f4deb6cfaece45ecaa3104f3e3, 2503895f60c98625905d13af0abe99f01d50d610, 73dcfd7ee3176717c269f212a8629d66661cfd65652ffae07b1b113452c8002b, 768:iaI6pjGeyCnhlHezl4iyByWfs3I9JsU6/q5C1LoZojAVvCt:iaI0GF4y4iyhfs3sJsD/q50sZVVvCt,"1032194.bin.TMP", Linux executable (ELF), 47920 bytes, -, -
2021-02-26, "elf", "http://192.3.117.247/bins/sora.x86", 68aebe3264e0e6b7f565c2c58c376413, c3d4147b9048932d85ef6c57962dc369c6f8f7a0, 5236409aca168f4e5815d57c70a6b7a96e4a50ecbe039c9153534cdedccb8b10, 768:ZgJjhzcL1XBG8QpO2bIkBPr8ubZ6dhOSrqPK4rGGTClFnnnn:ZgJjhzcLxZoPidYSePK4r1TGFn,"1032199.bin.TMP", Linux executable (ELF), 45840 bytes, -, -
2021-02-26, "elf", "http://45.130.138.66/bot.arm", 7a6a74467166cc51f2b9962fed8712ce, 51466c925f27ec20a5ca0e020bd49e9f1cf24091, b98d5e045dafedea0ee5cee30070b0e514a1833a892c6c6e0840ae1c8cca69f2, 768:gI3tCl6zkNptiHo0FmJGj6J4MqXalRUojbgzA17MKbI:NdciHAJkiqIhjbuAOk,"1032152.bin.TMP", Linux executable (ELF), 47272 bytes, -, -
2021-02-26, "elf", "http://45.130.138.66/bot.arm7", 1c25252b6989361f4e729532794278e1, 085d21a1f2a050b4224a19ee7e1d4768979a50f7, 25d85af8229a75d3d287c54b504744528a42605fc92a22d7af2297396ca40be7, 1536:fAntQnw8MDGW4Fd7vcFKiNuKp0wdlwfiI9hFNSXfVnkIP:CZXGWgcFKiNuKIB3FWKIP,"1032153.bin.TMP", Linux executable (ELF), 58104 bytes, -, -
2021-02-26, "elf", "http://iotlmao.xyz/bins/dark.arm5", 49e0f09ffe2558e6bdd1b3437a9c3f73, 30e90c1cc266c032dce5b8f56076c183ddcd0d43, 9092417af5c72975efa2e60320ec1319beda6c92dba793e542138ac37cbad372, 384:EikzL6zqJkt3tt2O/OwxI1EtVrev7HKBoOShymdGUop5hx7D:D+ktdtLO4+E7riLKBSs3Uoz/7D,"1032223.bin.TMP", Linux executable (ELF), 24760 bytes, -, -
2021-02-26, "elf", "http://iotlmao.xyz/bins/dark.arm6", 9a2be252c55f6d7029d5c39684de14cf, e35aa02db8749ddf3362ee29931ef3eb41848f79, 686b6150bdd046e854d68cff0ce56fb6179718c130f0ea24c39feec4c31d93a1, 768:4JZ/CyRObNMinDjmB87wWY4davKBXfELZnRg159q3UELXN:4J5BMbHD5RPKMfEVn+sL9,"1032224.bin.TMP", Linux executable (ELF), 32908 bytes, -, -
2021-02-26, "elf", "http://iotlmao.xyz/bins/dark.arm7", 32ca52b6b61e4f7118a5eef44602dfb6, 03095695d7a2931c2583f8bec26c881c60dd921c, c8720b27cc57bfa9a0a83b21f672d39b8c3cd8ef60caa95530495f31258d83ba, 1536:9BKJD+TpMc7yK/qARcu1kVnuygHvwnjixKLrG6haXUUGz8zo:9Qh+Tp4oqAWRVuygHvwjixKLruXZe8zo,"1032220.bin.TMP", Linux executable (ELF), 53636 bytes, -, -
2021-02-26, "elf", "http://iotlmao.xyz/bins/dark.m68k", ccd23465eab0e4b182681c5731a3cf1c, 30777cb3b3f0414d60478e5dbd2848fd53419e47, a6cb6356432ca83467f6da2168be2aabbabe5d2f2dd4c01d6c4a93d01a57df53, 1536:1lg1aDiymPtHOU0+NcTuUr0xahArudBu+nhZhETNtKdrN8+:1W1aDHiuGW0khArudBpnjuvK1P,"1032221.bin.TMP", Linux executable (ELF), 96208 bytes, -, -
2021-02-26, "elf", "http://iotlmao.xyz/bins/dark.mips", 5e95300db26fd6165b266140820a2d42, 05d66ff2009d4ebdf55e90d540d2cf967f8ed140, cd3625bfd65df16f33d4f47ab7469a751886a0785b19be8c56a4d3ae40468b06, 768:fdfDNseaVXMWBi24sco/3i1QuiOPUykWXL9dJgGlzDpbuR1Jf/:fd6eyU2tco/3KPHUykWFVJup/,"1032219.bin.TMP", Linux executable (ELF), 30596 bytes, -, -
2021-02-26, "elf", "http://iotlmao.xyz/bins/dark.mpsl", 3b7a4a6402ed94532b46bf1dbbe5d973, 76c6ab0fbaf6c4350bb8f16f8d5b732951dddae1, cc75c5f5b92e398b427d7e2dc1814c32783da21d0805b16fc37db6c95ee8bc13, 768:aTeWpjvQaviR4tO325ofh1Prsejk32zX0jFHW7:aKWpjUKHkrX0jM,"1032218.bin.TMP", Linux executable (ELF), 31568 bytes, -, -
2021-02-26, "elf", "http://iotlmao.xyz/bins/dark.ppc", ad15d5c4087db6f2d593edbbddf14d66, dc0462dd5353e005b1df1e6030da5d2321997b09, e9b1423e5e9b29246cfd03db6a5f843862715ec8307a4238f3f791e7769de795, 768:dPFk4Z7cZyyVxjcgcbSsl9jrHGAirjBYkBw4uVcqgw09p3:jkw7cZbVxfcbSkxHGA6jBYkBw4u+qgww,"1032222.bin.TMP", Linux executable (ELF), 28540 bytes, -, -
2021-02-26, "elf", "http://iotlmao.xyz/bins/dark.sh4", fcc8bd0995f10ed4a58b453595afa733, 82f28f32de24a327ede20b1d307e1601855f9eee, c686712f9be64e3d2957754ce181e5b4680b205cb6773b85b35df57983ed31cf, 1536:Aal5DYfLgo0fUqfn+dYzmwnz43uWxWfKbj8hCW:AkYfLgo0fUo+dYzmmz43uWxWfKbj8h,"1032226.bin.TMP", Linux executable (ELF), 83252 bytes, -, -
2021-02-26, "elf", "http://iotlmao.xyz/bins/dark.x86", d2812ca85077c53893a0c7d1803227f6, fce70b375c7afe9b000e8dd00008b9998d58bbd0, dd86acf2bd99afd9da305bb9a4c3da320df617e36f53f206fcf161c04152eca4, 768:3Dk3LgKObequi1wqQYI4DeRDlgJuv+xUx3:zALgKO6k1w9YhSD3v5,"1032225.bin.TMP", Linux executable (ELF), 28820 bytes, -, -
2021-02-26, "mon87 Trickbot", "http://195.123.220.249/uploads/files/m87.dll", d48404abfb5c8a7bac7f9f619da899e9, 05acc14a076af1e2696faa5fa4e32778e55ec27f, 36a3edc08009fefa694124a1b09f45657496f8a1e6c0c009093f134632c27e98, 12288:HC6mAaWJEKLdMa/WBX73zAWqayjTrW7PgYPzWbKjl9qUWu4DqA4lXHnp+APAhx:HMAlpyNAj+LbrjlNlXHn6x,"1032255.bin.TMP", Windows executable (MZ), 923136 bytes, rh:1d358054efcfe2e847ac2786cb85e4d3, -
2021-02-26, "mon87 Trickbot", "http://195.123.220.249/uploads/files/mon87.dll", 2db0224259aba71fba30056a39f49828, 78e6f2579a577ec6e22371e0d4f6eab80d96a148, 711105f126d26aa1c24c5a203bed7a53eeb4e6ee3b2224b28fc8dd88c1200942, 12288:KD3OJc3A4jSMNkNLJxImKT7udOCDZ9rpGhTWFqZ1fWCKpR/bUfQ8t+3zwiPLZhV6:y3OJc3A42PPRVqh07,"1032256.bin.TMP", Windows executable (MZ), 700416 bytes, rh:4ae127d203b2e3b5ac80e3b8b4afa3e3, mh:ab893b7da07d82ff3791a31b94ac80bc
2021-02-26, "mon88 Trickbot", "http://195.123.220.249/uploads/files/m88.dll", 833298fdcdf7b634c734d88adbb6517f, 5d3b4290d28837a4210ccc2c7f981a808af466d4, 81ac16b957d85a968262bed82e298bf6aa8c4e4977567e9b67111c6031480b11, 12288:ORpRy70JXQExgQ5FMUgHIFEe9yl39dyFuZoukG4Q3aX3fBj4twkeu4DssRRHyB+:Ok7/ogaFQM12qJj48RHyB,"1032258.bin.TMP", Windows executable (MZ), 924672 bytes, rh:1d358054efcfe2e847ac2786cb85e4d3, -
2021-02-26, "mon88 Trickbot", "http://195.123.220.249/uploads/files/mon88.dll", 10dcb25376d06bc580d053b982f2d9a3, a05fcb08123e2ce5385081ce5b57e6dd211b9c3c, 07048e9764891e39f3e37c72c8ca33a6a01cbd359cd47c12a3af7726769e83b8, 12288:nD3OJc3A4jSMNkNLJxImKT7udOCDZ9rpGhTWFqZ1fWCKpR/bUfQ8t+3zwiaY5r1v:D3OJc3A42Vr1mc1UMn4GCl7,"1032257.bin.TMP", Windows executable (MZ), 700416 bytes, rh:4ae127d203b2e3b5ac80e3b8b4afa3e3, mh:ab893b7da07d82ff3791a31b94ac80bc
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89436.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034597.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89437.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034592.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89453.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034584.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89484.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034603.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89508.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034587.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89509.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034601.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89517.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034608.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89526.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034579.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89538.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034614.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89567.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034602.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89574.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034600.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89581.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034604.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89599.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034606.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89606.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034588.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89617.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034576.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89636.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034582.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89650.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034585.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
2021-02-26, "Trickbot xlsb", "http://195.123.220.220/uploads/files/SG/Document_89658.xlsb", 35daad13970c241669bcf83c3f8a231e, 6414790094aca6f994bffe2369720cf8856f9247, f52060b7a542dd3782be72834a44b0c17d42af85923de583a44803044dd48058, 3072:NAaJbcgX+eDkuq40zWL1f6ExcZpLUrqvv72LvM5u9mSooTOnaqSFgaWzN68sGDP3:mGcgOeDkuq40zWF6ExoSwv72LFJOnlSI,"1034618.bin.TMP", PKZipped file (Office .JAR .WAR), 195292 bytes, -, -
