# Generated 2020-09-08 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-09-07, "elf mirai", "http://40.84.141.196/Spoofed/RebornGang.ppc", be648136cb367c90fe5bd7e5f93526d9, dba74a11f994ef80ca131f34f1f3199fc3faa148, fe018d006e791b7731d550237b4c1adf7163e9591b8b69d7f532b56532e08081, 768:Sr5Eg6nb5usRVQq8WTUqYhcBJcIGsllk5M9Bv6GG4TlW2c5sjgi+DDiZ/vxBbsVf:2KbpuqJlzk5xGpJgbDOZ/vxuN,"455037.bin.TMP", Linux executable (ELF), 66468 bytes, -, -
2020-09-07, "elf mirai", "http://40.84.141.196/Spoofed/RebornGang.sh4", 6505ff97040066f8c63fe8d5b280ca34, c42238db3edc2ad76233a99f2ec3a107a222f206, ccffb9fc1fc8c11bf875d269ee31f4cfd3cd5463dc0532cf56f52d62111c07f0, 1536:K/ue90IlCalyZyuhx+vACs2U/SO/Sfs3zO/QSwtPlCXPi:KGejAGyZyuhxaU/Sjf+iYdtPlH,"455038.bin.TMP", Linux executable (ELF), 66368 bytes, -, -
2020-09-07, "elf mirai", "http://40.84.141.196/Spoofed/RebornGang.x86", 4a46a91ad996cccab7a5e76318d462d4, ca70ca04da16f7fe8d2f53bc1ea7b7a5dee26287, e8daaec18125e11e05b3d1132738360ba2372db63476abf1c2fb5fb328a45f79, 1536:IEX9170vwHbQXZ5+qXDEuXi95TSW7V/DjObeFt6PuQ4ZY:d917iwHbQXZ5+qXA599SWZ/XObeb6GZZ,"455033.bin.TMP", Linux executable (ELF), 66136 bytes, -, -
2020-09-07, "elf Mozi", "http://1.20.242.219:54290/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"455022.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-09-07, "elf Mozi", "http://1.24.132.107:39920/Mozi.m", 4dde761681684d7edad4e5e1ffdb940b, 2327be693bc11a618c380d7d3abc2382d870d48b, d546509ab6670f9ff31783ed72875dfc0f37fa2b666bd5870eecaaed2ebea4a8, 1536:3aQiZDMyqIlMBZ/R0F4E4kcHiNq98wk9njKZjjLuYo68864sNHFEzv7Ld76divkE:KzDMyqIMBZ/R0ufhBmgZy9yNsNmPtcE,"455063.bin.TMP", Linux executable (ELF), 108808 bytes, -, -
2020-09-07, "elf Mozi", "http://101.51.194.118:57132/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"455056.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-09-07, "elf Mozi", "http://106.110.219.88:57792/Mozi.a", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"455064.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-09-07, "elf Mozi", "http://106.43.109.156:38798/Mozi.m", 849b165f28ae8b1cebe0c7430f44aff3, 1e3605f5a7c3b0ed8dd0333660e9b43431f395bd, c6f6ca23761292552e6ea5f12496dc9c73374be0c5f9d0b2142ca3ae0bb8fe14, 3072:vDH1Y9gKmUr3SD+NQ39o+F1+AehjW6Bh1ciG1qp5oiM:vDV2zmUjGv39o+F1+NJj1G1qp5oiM,"455088.bin.TMP", Linux executable (ELF), 129280 bytes, -, -
2020-09-07, "elf Mozi", "http://111.38.25.95:58088/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"455052.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-09-07, "elf Mozi", "http://112.27.124.132:58250/Mozi.m", eec5c6c219535fba3a0492ea8118b397, 292559e94f1c04b7d0c65d4a01bbbc5dc1ff6f21, 12013662c71da69de977c04cd7021f13a70cf7bed4ca6c82acbc100464d4b0ef, 6144:T2s/gAWuboqsJ9xcJxspJBqQgTuaJZRhVabE5wKSDP99zBa77oNsKqqfPqOJ:T2s/bW+UmJqBxAuaPRhVabEDSDP99zBT,"455091.bin.TMP", Linux executable (ELF), 307960 bytes, -, -
2020-09-07, "elf Mozi", "http://112.82.115.248:37494/Mozi.m", 4dde761681684d7edad4e5e1ffdb940b, 2327be693bc11a618c380d7d3abc2382d870d48b, d546509ab6670f9ff31783ed72875dfc0f37fa2b666bd5870eecaaed2ebea4a8, 1536:3aQiZDMyqIlMBZ/R0F4E4kcHiNq98wk9njKZjjLuYo68864sNHFEzv7Ld76divkE:KzDMyqIMBZ/R0ufhBmgZy9yNsNmPtcE,"455027.bin.TMP", Linux executable (ELF), 108808 bytes, -, -
2020-09-07, "elf Mozi", "http://114.235.185.202:39222/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"455043.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-09-07, "elf Mozi", "http://115.207.175.51:34304/Mozi.m", 9a111588a7db15b796421bd13a949cd4, 034c8c51a58be11ca620ce3eb0d43d5a59275d2f, e15e93db3ce3a8a22adb4b18e0e37b93f39c495e4a97008f9b1a9a42e1fac2b0, 1536:pymLLU1F5kHIrIj0D6rhfd+lK3exiTCzxNtI4sZLi6UEbFEBFaW1EH6t6wfPP/Q:2F+ooxalK3exiTOijZLdUEbFlWPP/Q,"455089.bin.TMP", Linux executable (ELF), 95268 bytes, -, -
2020-09-07, "elf Mozi", "http://115.56.143.106:34502/Mozi.a", eec5c6c219535fba3a0492ea8118b397, 292559e94f1c04b7d0c65d4a01bbbc5dc1ff6f21, 12013662c71da69de977c04cd7021f13a70cf7bed4ca6c82acbc100464d4b0ef, 6144:T2s/gAWuboqsJ9xcJxspJBqQgTuaJZRhVabE5wKSDP99zBa77oNsKqqfPqOJ:T2s/bW+UmJqBxAuaPRhVabEDSDP99zBT,"455060.bin.TMP", Linux executable (ELF), 307960 bytes, -, -
2020-09-07, "elf Mozi", "http://115.56.188.100:57230/Mozi.m", eec5c6c219535fba3a0492ea8118b397, 292559e94f1c04b7d0c65d4a01bbbc5dc1ff6f21, 12013662c71da69de977c04cd7021f13a70cf7bed4ca6c82acbc100464d4b0ef, 6144:T2s/gAWuboqsJ9xcJxspJBqQgTuaJZRhVabE5wKSDP99zBa77oNsKqqfPqOJ:T2s/bW+UmJqBxAuaPRhVabEDSDP99zBT,"455031.bin.TMP", Linux executable (ELF), 307960 bytes, -, -
2020-09-07, "elf Mozi", "http://116.114.95.166:56112/Mozi.a", 635d926cace851bef7df910d8cb5f647, 543282811f7ec6ab8743f5ab877c040b16ed9a10, bba18438991935a5fb91c8f315d08792c2326b2ce19f2be117f7dab984c47bdf, 3072:6X8JNZXopYyKyI/LvKtL2faYk+djHdiDI0eXaBLTRP4otGP/x:6Xs4pYy6/LKR2SrsTkDI0eXaBBxwP5,"455075.bin.TMP", Linux executable (ELF), 123528 bytes, -, -
