# Generated 2020-09-25 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-09-25, "AZORult exe", "http://endoc.vn/wp-content/plugins/hoyt/ojasonwe.exe", 8c00cd509910c0ff47a357d130a96dc4, 3707a626036ea8630715c71a61ba548aff2c3e8d, 6452ad3a65fcef75b9afc6cda02bd3f7b01a6319a0bfbf4d5e4ef89f2a99bbfd, 384:PKJ9ltA0A4y75oeTYEqKviXweuu69BMwXBGxEb4eQz+3u+VD0N:PKJDuJ5pTBDv7BMwRGxe4eQ6F10,"612322.bin.TMP", Windows executable (MZ), 40960 bytes, rh:b1dda0145ef1ef05b112f34b2353125c, mh:fbc21be179bdcfba7d32b28cf118ed70
2020-09-25, "AZORult exe", "http://endoc.vn/wp-content/plugins/hoyt/takerwe.exe", b2e7c5e3277c261528845937487c5d04, b1439dc2bf8f02b163eba9aafffbc7ea66c446c9, c51d7e696c064600301068ada52bad042c9a139aeb4f87c00272932bd9878f51, 384:sKlCLZBY3V/WSll7/3M/Bzvz6PkTleQr1aj6kQl:sKliZO3Veoczb6PkZeQ5aOkQ,"612320.bin.TMP", Windows executable (MZ), 40960 bytes, rh:b1dda0145ef1ef05b112f34b2353125c, mh:9f5fde98435ccad1a0bb7ebc79974d83
2020-09-25, "bashlite elf gafgyt", "http://107.172.248.158/a-r.m-6.GHOUL", 8c98c757017445be3bd3e995cb0e2560, aa2dcc35c0eb0ec6da0d4e7b7254a1eef0e5bcd1, cab646b91fb963895f118b1d298592ca62782e0940fa797cfaa463a1b1aefa3d, 3072:o7Hl1Vahec8Tt9OP1/NO2lDRocTabmTQOWsXAOn:Ql1Vahec8T8O2lDRubmTQOWCAOn,"611245.bin.TMP", Linux executable (ELF), 115111 bytes, -, -
2020-09-25, "bashlite elf gafgyt", "http://107.172.248.158/a-r.m-7.GHOUL", 34a5f7cce81760f0e8b54c938efe77c7, f32b90447f9f43903893e17e80dafda7b3338a3a, 73276512dfb0d3c5ac2517364a21003f7ab277e588ea3de39e04b93104b63ca1, 1536:EQpFw1knlpqhXFLC0cz1dW3ISvRd4AKcgA8EmQ9VqXjtWf2Xe:ESqenG1zcz1dW3FDKbA8EmQ9VqXBWf2u,"611237.bin.TMP", Linux executable (ELF), 88787 bytes, -, -
2020-09-25, "bashlite elf gafgyt", "http://107.172.248.158/i-5.8-6.GHOUL", bf31b6fdd99128280620d98eaa751729, d1ea80d9594df751c8e9326ba0b7f595c8a021c1, 93b3aebaeb0a0580273a381ce9419adb342d1e53f4240c5355100663631827b2, 1536:c41Opzc85gDbAG/g+QmumEIsuV9ebTcqyl4grBUji2TmQ9VqXjewf2Le:9kpzDgDJ/9TfCbTcqyl4a5qmQ9VqXywp,"611227.bin.TMP", Linux executable (ELF), 93262 bytes, -, -
2020-09-25, "bashlite elf gafgyt", "http://107.172.248.158/m-i.p-s.GHOUL", 705dac587294304e522acaa19e8af1db, 3e4691c10bb66b86e7a996fe0c8ce7b2c48ba1a5, 6b52d5930794710193e8fb1ee6808fe34e4b7e6b84405f62791ceaa07eaca347, 1536:L7ju1Tapq+XLYt2rKhHezLNTTeTUdAOsmrQYOlAUmkiSFxfC7xbXe:a4wSLNTryOsmNOyUmkiSFxfKxbXe,"611244.bin.TMP", Linux executable (ELF), 117386 bytes, -, -
2020-09-25, "bashlite elf gafgyt", "http://107.172.248.158/m-p.s-l.GHOUL", fcf100083b5530b4036a8ebeb828d3ea, 34559a9049ce2dc790919a8a190f55f375f5d15c, 77129a4e066da8bc8289aaeb8c9cd122be7cc273977779a2f824dc77166319c6, 1536:JLeT0AhSgCSkSHMwKJrZkhzw4dI6vwgck1UCzZUmkiSFxfC7xbXe:J6kSHpKJr6fvwboZUmkiSFxfKxbXe,"611228.bin.TMP", Linux executable (ELF), 117386 bytes, -, -
2020-09-25, "bashlite elf gafgyt", "http://107.172.248.158/p-p.c-.GHOUL", c8c8d42f653bee923128ee7ad77e6b73, ffe95aa8eb4f1d311c729d39c3046cb167328da0, 016ada72410ed580cb22ea8a31244392d463ca3ee4037b01b8ae9b76b03377a6, 1536:R4I3TfUOUsJrksfzb+IpthqAoh7aBWJLsm9q4vmLI2VOCjXUfJRk:qI7UOUsJYsfP+IpLvolhJ5xvmU2VOCbp,"611242.bin.TMP", Linux executable (ELF), 76674 bytes, -, -
2020-09-25, "bashlite elf gafgyt", "http://107.172.248.158/s-h.4-.GHOUL", 3be7c9e6a9d7f100f3ce53ed2a7dc333, 3ae4d6d93122e85fda4ecb6db85e24d605822079, 0df4e0f1626457373633719932cf9480a7818086f70b7129795e62199f950551, 1536:2PN8TuFwKoehRmcbrLoaOFa7C26J51C6mj9VqYLe8f26e:+GSXo6brUS756Jhmj9VqYq8f26e,"611243.bin.TMP", Linux executable (ELF), 80432 bytes, -, -
2020-09-25, "bashlite elf gafgyt", "http://107.172.248.158/x-3.2-.GHOUL", 4e8ed0c78c186ddccafd0a7370d00e0d, 7b5a9aa43da33ac8974cc4da53fd012503d33ca5, b2b15395cf802d4bfff2df5ef5d6edcb04e3aa4984ecd2178166ea37993ec537, 1536:F/qihoX/WXKG01KNw7XsCtGV+7F0klmLI2VOCjXUfJRk:Aiho+6ZKNw7sCQopmU2VOCbUfJRk,"611233.bin.TMP", Linux executable (ELF), 76738 bytes, -, -
2020-09-25, "DDoS Bot elf mirai", "http://107.175.87.103/bins//Astra.arm", 1dfd3953910d59576d2ca358b09de6e6, 2a27c1bf9fac79f6adf864582f6ce7ad8118ab48, d6f78389b2c0ca9ce633c952bb8024989e95ef8a84a927a6150a48fcbc3a1b83, 1536:3yh+xuKjPE+TV0kRdRqXsj1mQ2K7Ji48sp58bs2RHJslhCR:3yh+d0okGOXGAs2RHJsl,"612261.bin.TMP", Linux executable (ELF), 69064 bytes, -, -
